id,device,timestamp,mAccuracy,mAltitude,mBearing,mElapsedRealtimeNanos,mExtras_networkLocationSource,mExtras_networkLocationType,mExtras_noGPSLocation_mAccuracy,mExtras_noGPSLocation_mAltitude,mExtras_noGPSLocation_mBearing,mExtras_noGPSLocation_mElapsedRealtimeNanos,mExtras_noGPSLocation_mExtras_coarseLocation_mAccuracy,mExtras_noGPSLocation_mExtras_coarseLocation_mAltitude,mExtras_noGPSLocation_mExtras_coarseLocation_mBearing,mExtras_noGPSLocation_mExtras_coarseLocation_mElapsedRealtimeNanos,mExtras_noGPSLocation_mExtras_coarseLocation_mHasAccuracy,mExtras_noGPSLocation_mExtras_coarseLocation_mHasAltitude,mExtras_noGPSLocation_mExtras_coarseLocation_mHasBearing,mExtras_noGPSLocation_mExtras_coarseLocation_mHasSpeed,mExtras_noGPSLocation_mExtras_coarseLocation_mLatitude,mExtras_noGPSLocation_mExtras_coarseLocation_mLongitude,mExtras_noGPSLocation_mExtras_coarseLocation_mProvider,mExtras_noGPSLocation_mExtras_coarseLocation_mSpeed,mExtras_noGPSLocation_mExtras_coarseLocation_mTime,mExtras_noGPSLocation_mHasAccuracy,mExtras_noGPSLocation_mHasAltitude,mExtras_noGPSLocation_mHasBearing,mExtras_noGPSLocation_mHasSpeed,mExtras_noGPSLocation_mLatitude,mExtras_noGPSLocation_mLongitude,mExtras_noGPSLocation_mProvider,mExtras_noGPSLocation_mSpeed,mExtras_noGPSLocation_mTime,mExtras_satellites,mExtras_travelState,mHasAccuracy,mHasAltitude,mHasBearing,mHasSpeed,mLatitude,mLongitude,mProvider,mSpeed,mTime,timestamp
dc526313-860a-42ef-8093-7b6c81dfbd12-8275,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875379.918,150.0,0.0,0.0,182411464000000,cached,wifi,150.0,0.0,0.0,182411464000000,2000.0,0.0,0.0,182411464000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387875379904,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875379904,,stationary,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875379904,1387875379.918
dc526313-860a-42ef-8093-7b6c81dfbd12-8276,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875379.924,150.0,0.0,0.0,182411464000000,cached,wifi,150.0,0.0,0.0,182411464000000,2000.0,0.0,0.0,182411464000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387875379904,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875379904,,stationary,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875379904,1387875379.924
dc526313-860a-42ef-8093-7b6c81dfbd12-8338,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875384.99,32.0,-49.502299544478724,275.1974,182411113036560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.586254328933016,88.38081648148352,gps,0.0,1387875381000,1387875384.99
dc526313-860a-42ef-8093-7b6c81dfbd12-8339,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875384.998,150.0,0.0,0.0,182416513000000,cached,wifi,150.0,0.0,0.0,182416513000000,2000.0,0.0,0.0,182416513000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387875384953,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875384953,,stationary,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875384953,1387875384.998
dc526313-860a-42ef-8093-7b6c81dfbd12-8340,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875388.018,32.0,-49.502299544478724,275.1974,182411113036560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.586254328933016,88.38081648148352,gps,0.0,1387875381000,1387875388.018
dc526313-860a-42ef-8093-7b6c81dfbd12-8341,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875388.029,150.0,0.0,0.0,182419468000000,cached,wifi,150.0,0.0,0.0,182419468000000,2000.0,0.0,0.0,182419468000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387875387908,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875387908,,stationary,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875387908,1387875388.029
dc526313-860a-42ef-8093-7b6c81dfbd12-8480,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875395.999,32.0,-49.502299544478724,275.1974,182411113036560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.586254328933016,88.38081648148352,gps,0.0,1387875381000,1387875395.999
dc526313-860a-42ef-8093-7b6c81dfbd12-8481,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875396.006,150.0,0.0,0.0,182427500000000,cached,wifi,150.0,0.0,0.0,182427500000000,2000.0,0.0,0.0,182427500000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387875395940,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875395940,,stationary,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875395940,1387875396.006
dc526313-860a-42ef-8093-7b6c81dfbd12-8530,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875396.556,24.0,-49.44792010205561,275.1974,182428109679625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.586179750292285,88.38076722012606,gps,0.0,1387875398000,1387875396.556
dc526313-860a-42ef-8093-7b6c81dfbd12-8531,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875396.566,24.0,-49.44792010205561,275.1974,182428109679625,,,150.0,0.0,0.0,182427500000000,2000.0,0.0,0.0,182427500000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387875395940,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875395940,0,,True,True,True,True,22.586179750292285,88.38076722012606,gps,0.0,1387875398000,1387875396.566
dc526313-860a-42ef-8093-7b6c81dfbd12-8564,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875396.946,150.0,0.0,0.0,182428479000000,cached,wifi,150.0,0.0,0.0,182428479000000,2000.0,0.0,0.0,182428479000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387875396919,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875396919,,stationary,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875396919,1387875396.946
dc526313-860a-42ef-8093-7b6c81dfbd12-8565,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875396.95,150.0,0.0,0.0,182428479000000,cached,wifi,150.0,0.0,0.0,182428479000000,2000.0,0.0,0.0,182428479000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387875396919,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875396919,,stationary,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875396919,1387875396.95
dc526313-860a-42ef-8093-7b6c81dfbd12-8566,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875399.208,24.0,-49.44792010205561,275.1974,182428109679625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.586179750292285,88.38076722012606,gps,0.0,1387875398000,1387875399.208
dc526313-860a-42ef-8093-7b6c81dfbd12-8567,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875399.22,150.0,0.0,0.0,182430470000000,cached,wifi,150.0,0.0,0.0,182430470000000,2000.0,0.0,0.0,182430470000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387875398910,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875398910,,stationary,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875398910,1387875399.22
dc526313-860a-42ef-8093-7b6c81dfbd12-8568,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875399.243,150.0,0.0,0.0,182430470000000,cached,wifi,150.0,0.0,0.0,182430470000000,2000.0,0.0,0.0,182430470000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387875398910,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875398910,,stationary,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875398910,1387875399.243
dc526313-860a-42ef-8093-7b6c81dfbd12-8569,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875400.115,150.0,0.0,0.0,182431655000000,cached,wifi,150.0,0.0,0.0,182431655000000,2000.0,0.0,0.0,182431655000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387875400095,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875400095,,stationary,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875400095,1387875400.115
dc526313-860a-42ef-8093-7b6c81dfbd12-8570,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875400.124,150.0,0.0,0.0,182431655000000,cached,wifi,150.0,0.0,0.0,182431655000000,2000.0,0.0,0.0,182431655000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387875400095,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875400095,,stationary,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875400095,1387875400.124
dc526313-860a-42ef-8093-7b6c81dfbd12-8571,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875400.997,24.0,-49.44792010205561,275.1974,182428109679625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.586179750292285,88.38076722012606,gps,0.0,1387875398000,1387875400.997
dc526313-860a-42ef-8093-7b6c81dfbd12-8572,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875401.018,150.0,0.0,0.0,182431655000000,cached,wifi,150.0,0.0,0.0,182431655000000,2000.0,0.0,0.0,182431655000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387875400095,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875400095,,stationary,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875400095,1387875401.018
dc526313-860a-42ef-8093-7b6c81dfbd12-8573,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875401.064,150.0,0.0,0.0,182432594000000,cached,wifi,150.0,0.0,0.0,182432594000000,2000.0,0.0,0.0,182432594000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387875401034,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875401034,,stationary,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875401034,1387875401.064
dc526313-860a-42ef-8093-7b6c81dfbd12-8574,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875401.074,150.0,0.0,0.0,182432594000000,cached,wifi,150.0,0.0,0.0,182432594000000,2000.0,0.0,0.0,182432594000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387875401034,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875401034,,stationary,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875401034,1387875401.074
dc526313-860a-42ef-8093-7b6c81dfbd12-8575,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875402.995,24.0,-49.44792010205561,275.1974,182428109679625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.586179750292285,88.38076722012606,gps,0.0,1387875398000,1387875402.995
dc526313-860a-42ef-8093-7b6c81dfbd12-8576,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875403.007,150.0,0.0,0.0,182434436000000,cached,wifi,150.0,0.0,0.0,182434436000000,2000.0,0.0,0.0,182434436000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387875402876,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875402876,,stationary,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875402876,1387875403.007
dc526313-860a-42ef-8093-7b6c81dfbd12-8577,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875403.961,150.0,0.0,0.0,182435504000000,cached,wifi,150.0,0.0,0.0,182435504000000,2000.0,0.0,0.0,182435504000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387875403944,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875403944,,stationary,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875403944,1387875403.961
dc526313-860a-42ef-8093-7b6c81dfbd12-8578,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875405.013,24.0,-49.44792010205561,275.1974,182428109679625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.586179750292285,88.38076722012606,gps,0.0,1387875398000,1387875405.013
dc526313-860a-42ef-8093-7b6c81dfbd12-8579,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875405.02,150.0,0.0,0.0,182436465000000,cached,wifi,150.0,0.0,0.0,182436465000000,2000.0,0.0,0.0,182436465000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387875404905,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875404905,,stationary,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875404905,1387875405.02
dc526313-860a-42ef-8093-7b6c81dfbd12-8580,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875405.559,24.0,-49.41139194560343,275.1974,182437117644713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.58614746655185,88.38072905532918,gps,0.0,1387875407000,1387875405.559
dc526313-860a-42ef-8093-7b6c81dfbd12-8581,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875405.582,24.0,-49.41139194560343,275.1974,182437117644713,,,150.0,0.0,0.0,182436465000000,2000.0,0.0,0.0,182436465000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387875404905,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875404905,0,,True,True,True,True,22.58614746655185,88.38072905532918,gps,0.0,1387875407000,1387875405.582
dc526313-860a-42ef-8093-7b6c81dfbd12-8582,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875405.919,150.0,0.0,0.0,182437468000000,cached,wifi,150.0,0.0,0.0,182437468000000,2000.0,0.0,0.0,182437468000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387875405908,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875405908,,stationary,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875405908,1387875405.919
dc526313-860a-42ef-8093-7b6c81dfbd12-8583,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875405.927,150.0,0.0,0.0,182437468000000,cached,wifi,150.0,0.0,0.0,182437468000000,2000.0,0.0,0.0,182437468000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387875405908,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875405908,,stationary,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875405908,1387875405.927
dc526313-860a-42ef-8093-7b6c81dfbd12-8651,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875409.998,24.0,-49.41139194560343,275.1974,182437117644713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.58614746655185,88.38072905532918,gps,0.0,1387875407000,1387875409.998
dc526313-860a-42ef-8093-7b6c81dfbd12-8652,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875410.002,150.0,0.0,0.0,182441449000000,cached,wifi,150.0,0.0,0.0,182441449000000,2000.0,0.0,0.0,182441449000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387875409889,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875409889,,stationary,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875409889,1387875410.002
dc526313-860a-42ef-8093-7b6c81dfbd12-8731,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875410.953,150.0,0.0,0.0,182442471000000,cached,wifi,150.0,0.0,0.0,182442471000000,2000.0,0.0,0.0,182442471000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387875410910,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875410910,,stationary,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875410910,1387875410.953
dc526313-860a-42ef-8093-7b6c81dfbd12-8732,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875414,24.0,-49.41139194560343,275.1974,182437117644713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.58614746655185,88.38072905532918,gps,0.0,1387875407000,1387875414
dc526313-860a-42ef-8093-7b6c81dfbd12-8733,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875414.005,150.0,0.0,0.0,182444442000000,cached,wifi,150.0,0.0,0.0,182444442000000,2000.0,0.0,0.0,182444442000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387875412882,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875412882,,stationary,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875412882,1387875414.005
dc526313-860a-42ef-8093-7b6c81dfbd12-8734,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875414.133,150.0,0.0,0.0,182445674000000,cached,wifi,150.0,0.0,0.0,182445674000000,2000.0,0.0,0.0,182445674000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387875414114,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875414114,,stationary,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875414114,1387875414.133
dc526313-860a-42ef-8093-7b6c81dfbd12-8735,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875414.146,150.0,0.0,0.0,182445674000000,cached,wifi,150.0,0.0,0.0,182445674000000,2000.0,0.0,0.0,182445674000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387875414114,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875414114,,stationary,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875414114,1387875414.146
dc526313-860a-42ef-8093-7b6c81dfbd12-8736,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875418.99,24.0,-49.41139194560343,275.1974,182437117644713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.58614746655185,88.38072905532918,gps,0.0,1387875407000,1387875418.99
dc526313-860a-42ef-8093-7b6c81dfbd12-8737,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875419.017,150.0,0.0,0.0,182450500000000,cached,wifi,150.0,0.0,0.0,182450500000000,2000.0,0.0,0.0,182450500000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387875418939,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875418939,,stationary,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875418939,1387875419.017
dc526313-860a-42ef-8093-7b6c81dfbd12-8738,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875419.575,32.0,-49.374024739586034,275.1974,182451127776551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.586105617172556,88.3806790034457,gps,0.0,1387875421000,1387875419.575
dc526313-860a-42ef-8093-7b6c81dfbd12-8739,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875419.591,32.0,-49.374024739586034,275.1974,182451127776551,,,150.0,0.0,0.0,182450500000000,2000.0,0.0,0.0,182450500000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387875418939,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875418939,0,,True,True,True,True,22.586105617172556,88.3806790034457,gps,0.0,1387875421000,1387875419.591
dc526313-860a-42ef-8093-7b6c81dfbd12-8740,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875419.924,150.0,0.0,0.0,182451464000000,cached,wifi,150.0,0.0,0.0,182451464000000,2000.0,0.0,0.0,182451464000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387875419904,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875419904,,stationary,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875419904,1387875419.924
dc526313-860a-42ef-8093-7b6c81dfbd12-8741,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875419.938,150.0,0.0,0.0,182451464000000,cached,wifi,150.0,0.0,0.0,182451464000000,2000.0,0.0,0.0,182451464000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387875419904,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875419904,,stationary,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875419904,1387875419.938
dc526313-860a-42ef-8093-7b6c81dfbd12-8742,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875422.021,32.0,-49.374024739586034,275.1974,182451127776551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.586105617172556,88.3806790034457,gps,0.0,1387875421000,1387875422.021
dc526313-860a-42ef-8093-7b6c81dfbd12-8743,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875422.026,150.0,0.0,0.0,182453460000000,cached,wifi,150.0,0.0,0.0,182453460000000,2000.0,0.0,0.0,182453460000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387875421900,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875421900,,stationary,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875421900,1387875422.026
dc526313-860a-42ef-8093-7b6c81dfbd12-8744,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875422.95,150.0,0.0,0.0,182454494000000,cached,wifi,150.0,0.0,0.0,182454494000000,2000.0,0.0,0.0,182454494000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387875422934,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875422934,,stationary,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875422934,1387875422.95
dc526313-860a-42ef-8093-7b6c81dfbd12-8745,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875426.021,32.0,-49.374024739586034,275.1974,182451127776551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.586105617172556,88.3806790034457,gps,0.0,1387875421000,1387875426.021
dc526313-860a-42ef-8093-7b6c81dfbd12-8746,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875426.035,150.0,0.0,0.0,182456674000000,cached,wifi,150.0,0.0,0.0,182456674000000,2000.0,0.0,0.0,182456674000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387875425114,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875425114,,stationary,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875425114,1387875426.035
dc526313-860a-42ef-8093-7b6c81dfbd12-8747,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875426.53,48.0,-49.39060031958526,275.1974,182458080138610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.586092881435853,88.38067029312013,gps,0.0,1387875428000,1387875426.53
dc526313-860a-42ef-8093-7b6c81dfbd12-8748,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875426.538,48.0,-49.39060031958526,275.1974,182458080138610,,,150.0,0.0,0.0,182456674000000,2000.0,0.0,0.0,182456674000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387875425114,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875425114,0,,True,True,True,True,22.586092881435853,88.38067029312013,gps,0.0,1387875428000,1387875426.538
dc526313-860a-42ef-8093-7b6c81dfbd12-8749,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875426.962,150.0,0.0,0.0,182458503000000,cached,wifi,150.0,0.0,0.0,182458503000000,2000.0,0.0,0.0,182458503000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387875426943,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875426943,,stationary,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875426943,1387875426.962
dc526313-860a-42ef-8093-7b6c81dfbd12-8804,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875430.039,48.0,-49.39060031958526,275.1974,182458080138610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.586092881435853,88.38067029312013,gps,0.0,1387875428000,1387875430.039
dc526313-860a-42ef-8093-7b6c81dfbd12-8805,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875430.044,150.0,0.0,0.0,182461544000000,cached,wifi,150.0,0.0,0.0,182461544000000,2000.0,0.0,0.0,182461544000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387875429984,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875429984,,stationary,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875429984,1387875430.044
dc526313-860a-42ef-8093-7b6c81dfbd12-8806,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875430.048,150.0,0.0,0.0,182461544000000,cached,wifi,150.0,0.0,0.0,182461544000000,2000.0,0.0,0.0,182461544000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387875429984,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875429984,,stationary,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875429984,1387875430.048
dc526313-860a-42ef-8093-7b6c81dfbd12-8807,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875430.979,150.0,0.0,0.0,182462505000000,cached,wifi,150.0,0.0,0.0,182462505000000,2000.0,0.0,0.0,182462505000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387875430945,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875430945,,stationary,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875430945,1387875430.979
dc526313-860a-42ef-8093-7b6c81dfbd12-8808,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875434.029,48.0,-49.39060031958526,275.1974,182458080138610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.586092881435853,88.38067029312013,gps,0.0,1387875428000,1387875434.029
dc526313-860a-42ef-8093-7b6c81dfbd12-8809,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875434.037,150.0,0.0,0.0,182465453000000,cached,wifi,150.0,0.0,0.0,182465453000000,2000.0,0.0,0.0,182465453000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387875433893,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875433893,,stationary,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875433893,1387875434.037
dc526313-860a-42ef-8093-7b6c81dfbd12-8810,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875434.553,32.0,-49.38632834258759,275.1974,182466110289976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.586071030567087,88.38068248520246,gps,0.0,1387875436000,1387875434.553
dc526313-860a-42ef-8093-7b6c81dfbd12-8811,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875434.561,32.0,-49.38632834258759,275.1974,182466110289976,,,150.0,0.0,0.0,182465453000000,2000.0,0.0,0.0,182465453000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387875433893,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875433893,0,,True,True,True,True,22.586071030567087,88.38068248520246,gps,0.0,1387875436000,1387875434.561
dc526313-860a-42ef-8093-7b6c81dfbd12-8812,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875438.24,32.0,-49.38632834258759,275.1974,182466110289976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.586071030567087,88.38068248520246,gps,0.0,1387875436000,1387875438.24
dc526313-860a-42ef-8093-7b6c81dfbd12-8813,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875438.244,150.0,0.0,0.0,182469454000000,cached,wifi,150.0,0.0,0.0,182469454000000,2000.0,0.0,0.0,182469454000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387875437894,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875437894,,stationary,True,False,False,False,22.5859281,88.3807124,network,0.0,1387875437894,1387875438.244
dc526313-860a-42ef-8093-7b6c81dfbd12-8814,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387875438.535,24.0,-49.49134717213948,179.05963,182470080962585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.586035235194167,88.38068877629776,gps,0.0,1387875440000,1387875438.535
